group_id,photo_id,path,angle_label,is_representative
18,130__none__152290,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\152290.jpeg,130,False
18,130__none__152255,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\152255.jpeg,130,False
18,130__none__152322,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\152322.jpeg,130,False
18,130__none__476191,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\476191.jpeg,130,False
19,0__none__358365,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\358365.jpeg,0,False
19,0__none__350248,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\350248.jpeg,0,True
20,130__none__483189,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\483189.jpeg,130,False
20,130__none__499028,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\499028.jpeg,130,False
20,130__none__183944,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\183944.jpeg,130,False
20,130__none__158218,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\158218.jpeg,130,True
20,130__none__183386,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\183386.jpeg,130,False
20,130__none__183772,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\183772.jpeg,130,False
20,130__none__458401,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\458401.jpeg,130,False
20,130__none__188187,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\188187.jpeg,130,False
20,130__none__482653,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\482653.jpeg,130,False
20,130__none__187936,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\187936.jpeg,130,False
20,130__none__482880,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\482880.jpeg,130,False
21,180__none__497408,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\497408.jpeg,180,False
21,180__none__343519,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\343519.jpeg,180,True
22,90__none__211958,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\211958.jpeg,90,True
22,90__none__218359,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\218359.jpeg,90,False
22,90__none__236792,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\236792.jpeg,90,False
23,130__none__146122,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\146122.jpeg,130,False
23,130__none__146043,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\146043.jpeg,130,True
24,180__none__106840,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\106840.jpeg,180,False
24,0__none__287193,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\287193.jpeg,0,True
25,180__none__451733,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\451733.jpeg,180,False
25,180__none__365871,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\365871.jpeg,180,True
25,180__none__397130,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\397130.jpeg,180,False
26,0__none__257798,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\257798.jpeg,0,True
26,180__none__71833,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\71833.jpeg,180,False
26,0__none__344114,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\344114.jpeg,0,False
27,180__none__289198,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\289198.jpeg,180,False
27,0__none__105065,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\105065.jpeg,0,True
27,180__none__200778,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\200778.jpeg,180,False
27,180__none__75907,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\75907.jpeg,180,False
28,130__none__151286,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\151286.jpeg,130,False
28,130__none__151712,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\151712.jpeg,130,False
28,130__none__457500,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\457500.jpeg,130,False
28,130__none__475197,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\475197.jpeg,130,False
28,130__none__150394,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\150394.jpeg,130,True
28,130__none__482248,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\482248.jpeg,130,False
29,270__none__185679,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\185679.jpeg,270,True
29,270__none__282550,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\282550.jpeg,270,False
29,270__none__200220,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\200220.jpeg,270,False
30,0__none__212435,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\212435.jpeg,0,True
30,0__none__315481,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\315481.jpeg,0,False
31,130__none__259998,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\259998.jpeg,130,False
31,130__none__260125,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\260125.jpeg,130,False
31,130__none__259943,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\259943.jpeg,130,True
32,270__none__368158,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\368158.jpeg,270,True
32,270__none__431358,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\431358.jpeg,270,False
33,90__none__310741,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\310741.jpeg,90,False
33,90__none__33035,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\33035.jpeg,90,False
33,90__none__217511,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\217511.jpeg,90,False
33,90__none__129868,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\129868.jpeg,90,True
34,0__none__157313,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\157313.jpeg,0,True
34,0__none__482370,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\482370.jpeg,0,False
34,0__none__482377,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\482377.jpeg,0,False
34,0__none__176943,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\176943.jpeg,0,False
34,0__none__173199,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\173199.jpeg,0,False
35,130__none__245872,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\245872.jpeg,130,True
35,90__none__220905,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\220905.jpeg,90,False
36,270__none__361312,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\361312.jpeg,270,False
36,270__none__291055,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\291055.jpeg,270,True
36,270__none__440120,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\440120.jpeg,270,False
36,270__none__373330,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\373330.jpeg,270,False
36,270__none__491647,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\491647.jpeg,270,False
36,270__none__320258,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\320258.jpeg,270,False
37,270__none__292253,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\292253.jpeg,270,False
37,270__none__238623,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\238623.jpeg,270,True
37,270__none__258036,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\258036.jpeg,270,False
38,130__none__237573,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\237573.jpeg,130,False
38,130__none__219884,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\219884.jpeg,130,True
39,270__none__395510,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\395510.jpeg,270,True
39,270__none__424239,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\424239.jpeg,270,False
40,270__none__413684,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\413684.jpeg,270,False
40,270__none__339611,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\339611.jpeg,270,False
40,270__none__274247,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\274247.jpeg,270,True
40,270__none__361220,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\361220.jpeg,270,False
40,270__none__470135,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\470135.jpeg,270,False
40,270__none__331659,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\331659.jpeg,270,False
40,270__none__364006,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\364006.jpeg,270,False
41,90__none__227369,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\227369.jpeg,90,False
41,90__none__294174,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\294174.jpeg,90,False
41,90__none__317200,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\317200.jpeg,90,False
41,90__none__123314,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\123314.jpeg,90,True
41,90__none__124473,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\124473.jpeg,90,False
42,90__none__299331,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\299331.jpeg,90,False
42,90__none__6017,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\6017.jpeg,90,False
42,90__none__97752,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\97752.jpeg,90,False
42,90__none__117844,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\117844.jpeg,90,True
43,180__none__167130,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\167130.jpeg,180,False
43,180__none__406121,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\406121.jpeg,180,False
43,0__none__428355,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\428355.jpeg,0,True
44,90__none__222415,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\222415.jpeg,90,False
44,90__none__88648,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\88648.jpeg,90,False
44,90__none__19631,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\19631.jpeg,90,False
44,90__none__186653,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\186653.jpeg,90,True
45,270__none__355915,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\355915.jpeg,270,False
45,270__none__336482,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\336482.jpeg,270,True
46,0__none__117493,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\117493.jpeg,0,True
46,0__none__465314,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\465314.jpeg,0,False
47,90__none__152224,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\152224.jpeg,90,True
47,90__none__164424,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\164424.jpeg,90,False
48,90__none__70799,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\70799.jpeg,90,False
48,90__none__224819,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\224819.jpeg,90,False
48,90__none__10427,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\10427.jpeg,90,True
49,0__none__83996,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\83996.jpeg,0,True
49,0__none__84094,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\84094.jpeg,0,False
50,90__none__201058,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\201058.jpeg,90,False
50,90__none__207996,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\207996.jpeg,90,False
50,90__none__172669,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\172669.jpeg,90,False
50,90__none__166059,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\166059.jpeg,90,True
51,180__none__474774,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\474774.jpeg,180,True
51,180__none__476720,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\476720.jpeg,180,False
52,270__none__214678,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\214678.jpeg,270,True
52,270__none__363820,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\363820.jpeg,270,False
53,180__none__415061,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\415061.jpeg,180,False
53,180__none__244196,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\244196.jpeg,180,False
53,0__none__215019,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\215019.jpeg,0,True
53,180__none__141626,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\141626.jpeg,180,False
53,180__none__233821,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\233821.jpeg,180,False
54,90__none__71462,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\71462.jpeg,90,False
54,90__none__321959,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\321959.jpeg,90,True
55,180__none__215556,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\215556.jpeg,180,True
55,180__none__370389,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\370389.jpeg,180,False
56,180__none__304009,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\304009.jpeg,180,True
56,180__none__76597,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\76597.jpeg,180,False
57,180__none__337568,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\337568.jpeg,180,True
57,180__none__427582,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\427582.jpeg,180,False
58,180__none__139862,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\139862.jpeg,180,False
58,0__none__198805,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\198805.jpeg,0,True
59,270__none__184688,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\184688.jpeg,270,True
59,270__none__490441,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\490441.jpeg,270,False
59,270__none__439488,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\439488.jpeg,270,False
60,270__none__436687,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\436687.jpeg,270,True
60,270__none__446779,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\446779.jpeg,270,False
60,270__none__465309,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\465309.jpeg,270,False
61,0__none__161792,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\161792.jpeg,0,True
61,130__none__214949,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\214949.jpeg,130,False
62,180__none__143866,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\143866.jpeg,180,True
62,180__none__212833,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\212833.jpeg,180,False
63,0__none__92758,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\92758.jpeg,0,False
63,0__none__302364,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\302364.jpeg,0,False
63,0__none__407234,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\407234.jpeg,0,False
63,0__none__167465,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\167465.jpeg,0,False
63,0__none__394106,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\394106.jpeg,0,False
63,0__none__349342,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\349342.jpeg,0,False
63,0__none__146063,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\146063.jpeg,0,True
64,270__none__299862,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\299862.jpeg,270,False
64,270__none__285013,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\285013.jpeg,270,True
65,180__none__486817,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\486817.jpeg,180,False
65,180__none__155397,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\155397.jpeg,180,True
66,0__none__408185,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\408185.jpeg,0,False
66,0__none__333820,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\333820.jpeg,0,True
67,180__none__152289,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\152289.jpeg,180,True
67,180__none__164332,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\164332.jpeg,180,False
67,180__none__486242,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\486242.jpeg,180,False
67,180__none__164434,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\164434.jpeg,180,False
68,130__none__150903,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\150903.jpeg,130,True
68,130__none__165006,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\165006.jpeg,130,False
69,270__none__343129,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\343129.jpeg,270,False
69,270__none__185987,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\185987.jpeg,270,True
70,0__none__178808,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\178808.jpeg,0,True
70,180__none__162043,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\162043.jpeg,180,False
71,0__none__377361,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\377361.jpeg,0,False
71,0__none__189423,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\189423.jpeg,0,True
72,90__none__178016,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\178016.jpeg,90,True
72,90__none__248136,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\248136.jpeg,90,False
73,90__none__334053,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\334053.jpeg,90,True
73,90__none__48132,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\48132.jpeg,90,False
74,0__none__405359,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\405359.jpeg,0,False
74,0__none__297403,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\297403.jpeg,0,True
75,0__none__94718,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\94718.jpeg,0,False
75,0__none__367486,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\367486.jpeg,0,True
76,90__none__255172,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\255172.jpeg,90,False
76,90__none__245767,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\245767.jpeg,90,True
77,180__none__247058,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\247058.jpeg,180,True
77,180__none__254744,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\254744.jpeg,180,False
78,180__none__303946,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\303946.jpeg,180,False
78,180__none__192433,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\192433.jpeg,180,False
78,180__none__308519,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\308519.jpeg,180,False
78,130__none__389459,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\389459.jpeg,130,True
79,0__none__450150,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\450150.jpeg,0,False
79,0__none__242537,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\242537.jpeg,0,True
80,130__none__114441,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\114441.jpeg,130,True
80,130__none__270283,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\270283.jpeg,130,False
80,130__none__201710,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\201710.jpeg,130,False
80,130__none__122878,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\122878.jpeg,130,False
81,130__none__368586,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\368586.jpeg,130,False
81,130__none__339874,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\339874.jpeg,130,False
81,130__none__338070,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\338070.jpeg,130,True
82,90__none__141534,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\141534.jpeg,90,False
82,90__none__133403,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\133403.jpeg,90,True
83,180__none__425458,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\425458.jpeg,180,False
83,0__none__297861,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\297861.jpeg,0,True
84,180__none__106213,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\106213.jpeg,180,False
84,180__none__151881,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\151881.jpeg,180,False
84,0__none__92826,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\92826.jpeg,0,True
85,90__none__146141,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\146141.jpeg,90,True
85,90__none__151721,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\151721.jpeg,90,False
