photo_id,local_path,evaluation_category
vYVE1vbBxEY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\vYVE1vbBxEY.jpg,trains
3ODGln0xJV4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\3ODGln0xJV4.jpg,trains
xvYxGcwFvuE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\xvYxGcwFvuE.jpg,trains
SN5tuWyD5h8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\SN5tuWyD5h8.jpg,trains
jvYGzVs3tWc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\jvYGzVs3tWc.jpg,trains
B2L_DTbeZCM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\B2L_DTbeZCM.jpg,trains
QFFc8Gv2ltM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\QFFc8Gv2ltM.jpg,trains
A6mji45ETd4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\A6mji45ETd4.jpg,trains
bMwZche8JCw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\bMwZche8JCw.jpg,trains
VbBwwcDyhPQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\VbBwwcDyhPQ.jpg,trains
Bc41iMx5RRQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Bc41iMx5RRQ.jpg,trains
gsqm4S8M7oc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\gsqm4S8M7oc.jpg,trains
xcBbLTCl_RQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\xcBbLTCl_RQ.jpg,trains
kN6jt0hu51s,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\kN6jt0hu51s.jpg,trains
UQMJ_qZ6Nog,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\UQMJ_qZ6Nog.jpg,trains
Cn-3-lUWMXo,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Cn-3-lUWMXo.jpg,trains
yDdwpp7l8D0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\yDdwpp7l8D0.jpg,trains
1Ad511F-ia0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\1Ad511F-ia0.jpg,trains
TLtZ-Gxgl-M,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\TLtZ-Gxgl-M.jpg,trains
qgMpOn_1iEw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\qgMpOn_1iEw.jpg,trains
pO2ZFNstId0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\pO2ZFNstId0.jpg,trains
28ooOtiCJhc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\28ooOtiCJhc.jpg,trains
C20Dero0f_0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\C20Dero0f_0.jpg,trains
YUqXIgVFQTM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\YUqXIgVFQTM.jpg,trains
sHmW616civc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\sHmW616civc.jpg,trains
CFT2PXWmKEg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\CFT2PXWmKEg.jpg,trains
61csO0zX-gE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\61csO0zX-gE.jpg,trains
xx5DqzlenYk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\xx5DqzlenYk.jpg,trains
XVoyX7l9ocY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\XVoyX7l9ocY.jpg,trains
FavFCFuToYs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\FavFCFuToYs.jpg,trains
U4ZzNidniNE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\U4ZzNidniNE.jpg,trains
Xy6Ob32m1gI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Xy6Ob32m1gI.jpg,trains
o-K0MVyw4As,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\o-K0MVyw4As.jpg,trains
E-bEFCNPuvw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\E-bEFCNPuvw.jpg,trains
NcWOe5wXvew,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\NcWOe5wXvew.jpg,trains
XZyD6CTOAIU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\XZyD6CTOAIU.jpg,trains
f_bZb6scMDk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\f_bZb6scMDk.jpg,trains
RcMLPd5z1vY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\RcMLPd5z1vY.jpg,trains
Fzz0YyU1vBw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Fzz0YyU1vBw.jpg,trains
DPvMlvz7AHU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\DPvMlvz7AHU.jpg,trains
toz-zT_KiX4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\toz-zT_KiX4.jpg,trains
jcm-YETcAxI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\jcm-YETcAxI.jpg,trains
qCltMYXyMp0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\qCltMYXyMp0.jpg,trains
PZXfCAeAeXE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\PZXfCAeAeXE.jpg,trains
vNRdmHotLd4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\vNRdmHotLd4.jpg,trains
8F8VmHFQ184,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\8F8VmHFQ184.jpg,trains
z9sSlefTHKA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\z9sSlefTHKA.jpg,trains
5payf6jRAZQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\5payf6jRAZQ.jpg,bicycles
_lOoI52WPPc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\_lOoI52WPPc.jpg,bicycles
rzzA_-ugnxI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\rzzA_-ugnxI.jpg,bicycles
4XZEWMxgirc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\4XZEWMxgirc.jpg,bicycles
TvF_tbXRTV8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\TvF_tbXRTV8.jpg,bicycles
okNjFhwkfm0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\okNjFhwkfm0.jpg,bicycles
ZP7Gg5m69Vg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ZP7Gg5m69Vg.jpg,bicycles
8AmjfoeBbc0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\8AmjfoeBbc0.jpg,bicycles
yeGjTGufUyk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\yeGjTGufUyk.jpg,bicycles
RSGXmYouHSA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\RSGXmYouHSA.jpg,bicycles
r8AdMFmtKho,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\r8AdMFmtKho.jpg,bicycles
i8qs7bfTB0M,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\i8qs7bfTB0M.jpg,bicycles
v9GrTdeIcBQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\v9GrTdeIcBQ.jpg,bicycles
SoPJ087f_PI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\SoPJ087f_PI.jpg,bicycles
zWAWHLCGzos,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\zWAWHLCGzos.jpg,bicycles
tmKn9xNHY6I,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\tmKn9xNHY6I.jpg,bicycles
5ckOdg-HQ0A,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\5ckOdg-HQ0A.jpg,bicycles
zKDDRyQcM04,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\zKDDRyQcM04.jpg,bicycles
0BXPLi57t_E,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\0BXPLi57t_E.jpg,bicycles
GJHSCMY3zvA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\GJHSCMY3zvA.jpg,bicycles
dI7vfR1Bqcg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\dI7vfR1Bqcg.jpg,bicycles
BS5zS5ezXTk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\BS5zS5ezXTk.jpg,bicycles
RRcYcdGY630,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\RRcYcdGY630.jpg,bicycles
7py5xxc1SxU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\7py5xxc1SxU.jpg,bicycles
GBWhJMxp-jY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\GBWhJMxp-jY.jpg,bicycles
9FDKj-FrfA4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\9FDKj-FrfA4.jpg,bicycles
pgUbpDLJh3E,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\pgUbpDLJh3E.jpg,bicycles
fUE29IBWtRA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\fUE29IBWtRA.jpg,bicycles
aZ4vM_k3rgg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\aZ4vM_k3rgg.jpg,bicycles
BXUhTnhUI1I,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\BXUhTnhUI1I.jpg,bicycles
nNqDGvg8P6M,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\nNqDGvg8P6M.jpg,bicycles
xDu9ilXkvDQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\xDu9ilXkvDQ.jpg,bicycles
m78EF2Rnp9A,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\m78EF2Rnp9A.jpg,bicycles
aDvDvH428RQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\aDvDvH428RQ.jpg,bicycles
N7-uM2wo61k,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\N7-uM2wo61k.jpg,bicycles
R8KGQcQ-cUU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\R8KGQcQ-cUU.jpg,bicycles
HodO28NEcLQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\HodO28NEcLQ.jpg,bicycles
n52HL8hmsdg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\n52HL8hmsdg.jpg,bicycles
M34IAftLLsY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\M34IAftLLsY.jpg,bicycles
tt8NhCE0Hvw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\tt8NhCE0Hvw.jpg,bicycles
kicZLoMAE1g,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\kicZLoMAE1g.jpg,bicycles
x3OhtQ2h4Zc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\x3OhtQ2h4Zc.jpg,bicycles
osGg3imtOX4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\osGg3imtOX4.jpg,bicycles
ZgJBJR83FOs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ZgJBJR83FOs.jpg,bicycles
86rvSHXOjt4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\86rvSHXOjt4.jpg,bicycles
btixXP1dw28,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\btixXP1dw28.jpg,bicycles
WaX1Wg160h4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\WaX1Wg160h4.jpg,bicycles
YJ3-FeGCPgM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\YJ3-FeGCPgM.jpg,bicycles
qV3Y2J7unR8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\qV3Y2J7unR8.jpg,bicycles
ziaC0m4Pk5w,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ziaC0m4Pk5w.jpg,bicycles
TwAXz8rwnPE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\TwAXz8rwnPE.jpg,bicycles
_wNOEHkqCoo,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\_wNOEHkqCoo.jpg,bicycles
GyFn1kddkXw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\GyFn1kddkXw.jpg,bicycles
0MqeFyrZsoA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\0MqeFyrZsoA.jpg,bicycles
jYp7Nwew9KQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\jYp7Nwew9KQ.jpg,bicycles
_RfWgVAGLfM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\_RfWgVAGLfM.jpg,bicycles
hxFpOc9OuxA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\hxFpOc9OuxA.jpg,bicycles
3GgP7QwGnXQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\3GgP7QwGnXQ.jpg,bicycles
cBUt6EeWf3I,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\cBUt6EeWf3I.jpg,bicycles
Rj2Xuc6-cd0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Rj2Xuc6-cd0.jpg,bicycles
fseyI75HPRw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\fseyI75HPRw.jpg,bicycles
LNWsYSXJrxI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\LNWsYSXJrxI.jpg,bicycles
-jXsYZeA7tQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\-jXsYZeA7tQ.jpg,bicycles
pjP9usKbIbM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\pjP9usKbIbM.jpg,bicycles
FvrjfNKpITc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\FvrjfNKpITc.jpg,bicycles
Q5ms-c062hc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Q5ms-c062hc.jpg,bicycles
knpZDQSXrOQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\knpZDQSXrOQ.jpg,bicycles
WlTlru1GMkw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\WlTlru1GMkw.jpg,bicycles
Zl86zNwGFxc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Zl86zNwGFxc.jpg,bicycles
oNbSx0PSxUU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\oNbSx0PSxUU.jpg,bicycles
C4ylSW9YsXg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\C4ylSW9YsXg.jpg,bicycles
DGsMynNom04,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\DGsMynNom04.jpg,bicycles
m6gcW9YPEFI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\m6gcW9YPEFI.jpg,bicycles
B5p9If-Xic8,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\B5p9If-Xic8.jpg,bicycles
WFSSsl82MEE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\WFSSsl82MEE.jpg,bicycles
28ztKXfneYk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\28ztKXfneYk.jpg,bicycles
uL6_TP4HOQI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\uL6_TP4HOQI.jpg,bicycles
mfbnCuleh_w,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\mfbnCuleh_w.jpg,bicycles
kjt8njhhy7U,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\kjt8njhhy7U.jpg,bicycles
wx5N2tZulfc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\wx5N2tZulfc.jpg,bicycles
xbzXSygS6iw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\xbzXSygS6iw.jpg,bicycles
YJCRjsg1LQw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\YJCRjsg1LQw.jpg,bicycles
u1TR2x2cLGI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\u1TR2x2cLGI.jpg,bicycles
Nj09rsh9mvI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Nj09rsh9mvI.jpg,bicycles
o--JRwA52rM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\o--JRwA52rM.jpg,bicycles
Tf--c9c8vs4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Tf--c9c8vs4.jpg,bicycles
nzXcSeKRvpg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\nzXcSeKRvpg.jpg,bicycles
iXI5PsrxA-k,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\iXI5PsrxA-k.jpg,bicycles
ZvqDDmZts94,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ZvqDDmZts94.jpg,bicycles
cM-ZZlkRQQs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\cM-ZZlkRQQs.jpg,bicycles
XOaGRAO5CE0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\XOaGRAO5CE0.jpg,bicycles
2BZ0CSh-VrY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\2BZ0CSh-VrY.jpg,bicycles
fH6E-zUtCAg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\fH6E-zUtCAg.jpg,flowers
_PsClD3drUY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\_PsClD3drUY.jpg,flowers
hxMTWoUC6W4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\hxMTWoUC6W4.jpg,flowers
2V8xZRYgpnk,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\2V8xZRYgpnk.jpg,flowers
tR2aTsb4qG0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\tR2aTsb4qG0.jpg,flowers
WPAl7OvYGaU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\WPAl7OvYGaU.jpg,flowers
zzEfkmxUFyQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\zzEfkmxUFyQ.jpg,flowers
Ti3kj_mAvvI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Ti3kj_mAvvI.jpg,flowers
Zc-XbsnZZ98,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Zc-XbsnZZ98.jpg,flowers
3k05GwopngI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\3k05GwopngI.jpg,flowers
vvpaOa08GGY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\vvpaOa08GGY.jpg,flowers
aErJZckIlYA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\aErJZckIlYA.jpg,flowers
kDo57E2qOE4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\kDo57E2qOE4.jpg,flowers
e-HyzfROGB4,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\e-HyzfROGB4.jpg,flowers
9mfWhVGQfww,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\9mfWhVGQfww.jpg,flowers
WW9Kxy1VKDU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\WW9Kxy1VKDU.jpg,flowers
bBiuSdck8tU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\bBiuSdck8tU.jpg,flowers
5DLvpkwOpAs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\5DLvpkwOpAs.jpg,flowers
ld22sXVrhJQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\ld22sXVrhJQ.jpg,flowers
YzfZA-MASLY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\YzfZA-MASLY.jpg,flowers
tv-d1R3FItE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\tv-d1R3FItE.jpg,flowers
iVrLEwpLrMY,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\iVrLEwpLrMY.jpg,flowers
_GoKbNepeLQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\_GoKbNepeLQ.jpg,flowers
fnctVhgg25s,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\fnctVhgg25s.jpg,flowers
bqoNPyDMQLs,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\bqoNPyDMQLs.jpg,flowers
4p-6t9ee_oM,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\4p-6t9ee_oM.jpg,flowers
6eu5kX1F0hA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\6eu5kX1F0hA.jpg,flowers
vzNTn3mOyKw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\vzNTn3mOyKw.jpg,flowers
vJ1Pf6Ubi7I,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\vJ1Pf6Ubi7I.jpg,flowers
c75KOeHKvxc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\c75KOeHKvxc.jpg,flowers
z31BR7wF0UA,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\z31BR7wF0UA.jpg,flowers
HHECQkCO0dc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\HHECQkCO0dc.jpg,flowers
OvesZXGbkbw,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\OvesZXGbkbw.jpg,flowers
i3GE3y8F0jg,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\i3GE3y8F0jg.jpg,flowers
RrCjwzmvWhE,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\RrCjwzmvWhE.jpg,flowers
wfNm2fIgapI,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\wfNm2fIgapI.jpg,flowers
BYmAySuY7U0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\BYmAySuY7U0.jpg,flowers
Wak4osNZ9CQ,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\Wak4osNZ9CQ.jpg,flowers
mhcoGbnaThc,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\mhcoGbnaThc.jpg,flowers
bKAJqLwO7n0,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\bKAJqLwO7n0.jpg,flowers
7w0qmCsxcyU,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\data\images\unsplash\7w0qmCsxcyU.jpg,flowers
